GEOID,COMMUNITY,LATITUDE,LONGITUDE,YEAR,SHARC_HALIBUT_LBS,ADFG_SALMON_CHINOOK_NUM,ADFG_SALMON_COHO_NUM,ADFG_SALMON_CHUM_NUM,ADFG_SALMON_PINK_NUM,ADFG_SALMON_SOCK_NUM,ADFG_MINVERT_LBS,ADFG_NONSALMFISH_LBS,ADFG_MMAMMAL_NUM,USFWS_POLAR_BEAR_NUM,USFWS_SEA_OTTER_NUM,USFWS_WALRUS_NUM,ABWC_BELUGA_NUM
268890,SHAKTOOLIK,64.3590858,-161.2011001,2010,,,,,,,,,,,,3,11                                                                                                                                          
268890,SHAKTOOLIK,64.3590858,-161.2011001,2011,,,,,,,,,,,,1,11                                                                                                                                          
269770,SHISHMAREF,66.2349991,-166.1191387,1991,,2,0,0,0,23,,,,,,,                                                                                                                                       
269770,SHISHMAREF,66.2349991,-166.1191387,1995,,77,738,6947,1495,445,1708,36204,1641,,,,                                                                                                                
269770,SHISHMAREF,66.2349991,-166.1191387,2000,,,,,,,,,,2,42,2,                                                                                                                                         
269770,SHISHMAREF,66.2349991,-166.1191387,2001,,0,0,0,0,18,,,,6,0,24,                                                                                                                                   
269770,SHISHMAREF,66.2349991,-166.1191387,2002,,0,0,0,0,20,,,,2,0,109,                                                                                                                                  
269770,SHISHMAREF,66.2349991,-166.1191387,2003,,0,0,0,0,55,,,,2,0,38,                                                                                                                                   
269770,SHISHMAREF,66.2349991,-166.1191387,2004,,0,19,3,34,0,,,,0,0,70,                                                                                                                                  
269770,SHISHMAREF,66.2349991,-166.1191387,2005,,0,0,0,14,0,,,,0,0,51,                                                                                                                                   
269770,SHISHMAREF,66.2349991,-166.1191387,2006,,,,,,,,,,3,0,28,                                                                                                                                         
269770,SHISHMAREF,66.2349991,-166.1191387,2007,,,,,,,,,,3,0,13,                                                                                                                                         
269770,SHISHMAREF,66.2349991,-166.1191387,2008,,,,,,,,,,0,0,1,                                                                                                                                          
269770,SHISHMAREF,66.2349991,-166.1191387,2009,,,,,,,,,,0,0,7,                                                                                                                                          
269770,SHISHMAREF,66.2349991,-166.1191387,2010,,,,,,,,,,0,1,21,                                                                                                                                         
269770,SHISHMAREF,66.2349991,-166.1191387,2011,,,,,,,,,,2,,13,                                                                                                                                          
270100,SHUNGNAK,66.8870986,-157.1639645,1994,,0,0,8611,1,0,,,,,,,                                                                                                                                       
270100,SHUNGNAK,66.8870986,-157.1639645,1995,,0,0,5880,0,0,,,,,,,                                                                                                                                       
270100,SHUNGNAK,66.8870986,-157.1639645,1996,,0,0,8762,0,0,,,,,,,                                                                                                                                       
270100,SHUNGNAK,66.8870986,-157.1639645,1997,,2,0,5534,0,0,,,,,,,                                                                                                                                       
270100,SHUNGNAK,66.8870986,-157.1639645,1998,,0,42,4676,0,0,,,,,,,                                                                                                                                      
270100,SHUNGNAK,66.8870986,-157.1639645,1999,,0,0,3877,0,0,,,,,,,                                                                                                                                       
270100,SHUNGNAK,66.8870986,-157.1639645,2000,,0,1,2944,0,0,,,,,,,                                                                                                                                       
270100,SHUNGNAK,66.8870986,-157.1639645,2001,,0,0,4310,0,0,,,,,,,                                                                                                                                       
270100,SHUNGNAK,66.8870986,-157.1639645,2002,,,,,,,0,257201,8,,,,                                                                                                                                       
270100,SHUNGNAK,66.8870986,-157.1639645,2003,,0,3,2860,23,41,,,,,,,                                                                                                                                     
270100,SHUNGNAK,66.8870986,-157.1639645,2004,,0,8,4186,8,0,,,,,,,                                                                                                                                       
270540,SITKA,57.1425085,-135.3326236,1990,,16,26,224,1042,17514,,,,,,,                                                                                                                                  
270540,SITKA,57.1425085,-135.3326236,1991,,8,19,318,316,14733,,,,,,,                                                                                                                                    
270540,SITKA,57.1425085,-135.3326236,1992,,12,58,30,60,15674,,,,,,,                                                                                                                                     
270540,SITKA,57.1425085,-135.3326236,1993,,69,54,264,60,23792,,,,,,,                                                                                                                                    
270540,SITKA,57.1425085,-135.3326236,1994,,14,40,296,310,26912,,,,,,,                                                                                                                                   
270540,SITKA,57.1425085,-135.3326236,1995,,35,26,370,322,22176,,,94,,,,                                                                                                                                 
270540,SITKA,57.1425085,-135.3326236,1996,,26,75,335,736,37080,245163,293892,830,,,,                                                                                                                    
270540,SITKA,57.1425085,-135.3326236,1997,,14,10,182,390,20753,,,151,,,,                                                                                                                                
270540,SITKA,57.1425085,-135.3326236,1998,,63,188,228,718,32522,,,238,,,,                                                                                                                               
270540,SITKA,57.1425085,-135.3326236,1999,,12,34,112,212,30883,,,,,,,                                                                                                                                   
270540,SITKA,57.1425085,-135.3326236,2000,,20,18,92,138,25062,,,277,,155,0,                                                                                                                             
270540,SITKA,57.1425085,-135.3326236,2001,,12,10,170,716,29722,,,241,,114,0,                                                                                                                            
270540,SITKA,57.1425085,-135.3326236,2002,,44,128,172,242,38624,,,176,,99,0,                                                                                                                            
270540,SITKA,57.1425085,-135.3326236,2003,174880,18,56,104,412,37531,,,220,,83,1,                                                                                                                       
270540,SITKA,57.1425085,-135.3326236,2004,221965,36,28,134,273,18484,,381226,141,,81,0,                                                                                                                 
270540,SITKA,57.1425085,-135.3326236,2005,144561,6,127,27,373,11484,,79063,23,,104,0,                                                                                                                   
270540,SITKA,57.1425085,-135.3326236,2006,163372,6,87,47,187,19989,,,141,,104,0,                                                                                                                        
270540,SITKA,57.1425085,-135.3326236,2007,142049,14,34,30,332,15776,,87211,,,252,0,                                                                                                                     
270540,SITKA,57.1425085,-135.3326236,2008,109581,13,606,75,126,9219,,,0,,130,0,                                                                                                                         
270540,SITKA,57.1425085,-135.3326236,2009,97424,,,,,,,,,,141,0,                                                                                                                                         
270540,SITKA,57.1425085,-135.3326236,2010,,,,,,,,,,,205,0,                                                                                                                                              
270540,SITKA,57.1425085,-135.3326236,2011,,,,,,,,,,,201,,                                                                                                                                               
270760,SKAGWAY,59.4643604,-135.2751506,1990,,0,0,42,0,22,,,,,,,                                                                                                                                         
270760,SKAGWAY,59.4643604,-135.2751506,1991,,0,0,68,2,4,,,,,,,                                                                                                                                          
270760,SKAGWAY,59.4643604,-135.2751506,1992,,0,6,194,4,6,,,,,,,                                                                                                                                         
270760,SKAGWAY,59.4643604,-135.2751506,1993,,0,2,190,8,70,,,,,,,                                                                                                                                        
270760,SKAGWAY,59.4643604,-135.2751506,1994,,0,0,150,22,6,,,,,,,                                                                                                                                        
270760,SKAGWAY,59.4643604,-135.2751506,1995,,0,0,30,20,50,,,,,,,                                                                                                                                        
270760,SKAGWAY,59.4643604,-135.2751506,1996,,0,0,78,6,122,,,,,,,                                                                                                                                        
270760,SKAGWAY,59.4643604,-135.2751506,1997,,4,0,46,54,220,,,,,,,                                                                                                                                       
270760,SKAGWAY,59.4643604,-135.2751506,1998,,2,0,160,0,27,,,,,,,                                                                                                                                        
270760,SKAGWAY,59.4643604,-135.2751506,1999,,0,2,120,16,0,,,,,,,                                                                                                                                        
270760,SKAGWAY,59.4643604,-135.2751506,2000,,1,0,190,26,29,,,,,,,                                                                                                                                       
270760,SKAGWAY,59.4643604,-135.2751506,2001,,0,0,134,22,160,,,,,,,                                                                                                                                      
270760,SKAGWAY,59.4643604,-135.2751506,2002,,0,0,56,50,530,,,,,,,                                                                                                                                       
270760,SKAGWAY,59.4643604,-135.2751506,2003,963,0,13,24,0,220,,,,,,,                                                                                                                                    
270760,SKAGWAY,59.4643604,-135.2751506,2004,4060,0,0,16,22,1,,,,,,,                                                                                                                                     
270760,SKAGWAY,59.4643604,-135.2751506,2005,2843,0,0,0,65,41,,,,,,,                                                                                                                                     
270760,SKAGWAY,59.4643604,-135.2751506,2006,2174,0,0,4,1,15,,,,,,,                                                                                                                                      
270760,SKAGWAY,59.4643604,-135.2751506,2007,1752,0,0,10,0,19,,,,,,,                                                                                                                                     
270760,SKAGWAY,59.4643604,-135.2751506,2008,1597,0,0,0,2,29,,,,,,,                                                                                                                                      
270760,SKAGWAY,59.4643604,-135.2751506,2009,1018,,,,,,,,,,,,                                                                                                                                            
270870,SKWENTNA,61.8886894,-151.1999937,1990,,0,0,0,0,20,,,,,,,                                                                                                                                         
270870,SKWENTNA,61.8886894,-151.1999937,1991,,0,0,0,0,25,,,,,,,                                                                                                                                         
270870,SKWENTNA,61.8886894,-151.1999937,1992,,0,0,0,0,59,,,,,,,                                                                                                                                         
270870,SKWENTNA,61.8886894,-151.1999937,1996,,0,36,44,93,153,,,,,,,                                                                                                                                     
270870,SKWENTNA,61.8886894,-151.1999937,1997,,0,62,2,25,433,,,,,,,                                                                                                                                      
270870,SKWENTNA,61.8886894,-151.1999937,1998,,0,54,7,10,261,,,,,,,                                                                                                                                      
270870,SKWENTNA,61.8886894,-151.1999937,1999,,0,40,13,16,389,,,,,,,                                                                                                                                     
270870,SKWENTNA,61.8886894,-151.1999937,2000,,0,61,3,4,227,,,,,,,                                                                                                                                       
270870,SKWENTNA,61.8886894,-151.1999937,2001,,0,28,1,7,309,,,,,,,                                                                                                                                       
270870,SKWENTNA,61.8886894,-151.1999937,2002,,0,46,13,3,242,,,,,,,                                                                                                                                      
270870,SKWENTNA,61.8886894,-151.1999937,2003,,0,64,6,0,331,,,,,,,                                                                                                                                       
270870,SKWENTNA,61.8886894,-151.1999937,2004,,0,116,6,46,430,,,,,,,                                                                                                                                     
270870,SKWENTNA,61.8886894,-151.1999937,2005,,0,34,25,24,155,,,,,,,                                                                                                                                     
270870,SKWENTNA,61.8886894,-151.1999937,2008,,0,43,2,15,125,,,,,,,                                                                                                                                      
270930,SLANA,62.6316822,-143.5948389,1990,,13,0,0,0,2902,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,1991,,27,0,0,0,2482,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,1992,,20,0,1,6,1526,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,1993,,18,0,0,0,2466,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,1994,,71,0,0,0,2181,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,1995,,27,0,0,0,1620,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,1996,,18,0,0,0,1515,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,1997,,19,0,0,0,1767,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,1998,,10,0,0,0,1032,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,1999,,85,0,0,0,981,,,,,,,                                                                                                                                          
270930,SLANA,62.6316822,-143.5948389,2000,,25,1,0,0,759,,,,,,,                                                                                                                                          
270930,SLANA,62.6316822,-143.5948389,2001,,17,0,0,0,1266,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,2002,,9,0,0,0,760,,,,,,,                                                                                                                                           
270930,SLANA,62.6316822,-143.5948389,2003,,9,0,0,0,1393,,,,,,,                                                                                                                                          
270930,SLANA,62.6316822,-143.5948389,2004,,48,0,0,0,2653,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,2005,,26,0,0,0,1330,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,2006,,6,0,0,0,1363,,,,,,,                                                                                                                                          
270930,SLANA,62.6316822,-143.5948389,2007,,10,0,0,0,665,,,,,,,                                                                                                                                          
270930,SLANA,62.6316822,-143.5948389,2008,,16,0,0,0,1220,,,,,,,                                                                                                                                         
270930,SLANA,62.6316822,-143.5948389,2010,,,,,,,2117,55168,,,,,                                                                                                                                         
271090,SLEETMUTE,61.6538615,-157.1030202,1990,,711,1023,1874,0,1060,,,,,,,                                                                                                                              
271090,SLEETMUTE,61.6538615,-157.1030202,1991,,770,1557,1862,0,1164,,,,,,,                                                                                                                              
271090,SLEETMUTE,61.6538615,-157.1030202,1992,,801,1132,3151,0,855,,,,,,,                                                                                                                               
271090,SLEETMUTE,61.6538615,-157.1030202,1993,,1767,880,681,0,1609,,,,,,,                                                                                                                               
271090,SLEETMUTE,61.6538615,-157.1030202,1994,,1327,649,1533,0,1158,,,,,,,                                                                                                                              
271090,SLEETMUTE,61.6538615,-157.1030202,1995,,885,1075,1758,0,1083,,,,,,,                                                                                                                              
271090,SLEETMUTE,61.6538615,-157.1030202,1996,,1230,846,1215,0,1304,,,,,,,                                                                                                                              
271090,SLEETMUTE,61.6538615,-157.1030202,1997,,1171,419,417,0,1458,,,,,,,                                                                                                                               
271090,SLEETMUTE,61.6538615,-157.1030202,1998,,947,301,981,0,1398,,,,,,,                                                                                                                                
271090,SLEETMUTE,61.6538615,-157.1030202,1999,,447,226,367,0,946,,,,,,,                                                                                                                                 
271090,SLEETMUTE,61.6538615,-157.1030202,2000,,430,552,390,0,759,,,,,,,                                                                                                                                 
271090,SLEETMUTE,61.6538615,-157.1030202,2001,,473,452,328,0,940,,,,,,,                                                                                                                                 
271090,SLEETMUTE,61.6538615,-157.1030202,2002,,516,689,1105,0,603,,,,,,,                                                                                                                                
271090,SLEETMUTE,61.6538615,-157.1030202,2003,,685,678,408,0,668,,,,,,,                                                                                                                                 
271090,SLEETMUTE,61.6538615,-157.1030202,2004,,618,325,863,0,604,,,,,,,                                                                                                                                 
271090,SLEETMUTE,61.6538615,-157.1030202,2005,,393,463,295,31,512,,,,,,,                                                                                                                                
271090,SLEETMUTE,61.6538615,-157.1030202,2006,,582,441,1106,0,828,,,,,,,                                                                                                                                
271090,SLEETMUTE,61.6538615,-157.1030202,2007,,902,365,860,34,1350,,,,,,,                                                                                                                               
271090,SLEETMUTE,61.6538615,-157.1030202,2008,,644,210,346,0,1071,,,,,,,                                                                                                                                
271640,SOLDOTNA,60.4849958,-151.0687538,1990,,0,0,0,0,426,,,,,,,                                                                                                                                        
271640,SOLDOTNA,60.4849958,-151.0687538,1991,,21,3,0,0,509,,,,,,,                                                                                                                                       
271640,SOLDOTNA,60.4849958,-151.0687538,1992,,5,0,0,0,526,,,,,,,                                                                                                                                        
271640,SOLDOTNA,60.4849958,-151.0687538,1993,,9,0,0,0,263,,,,,,,                                                                                                                                        
271640,SOLDOTNA,60.4849958,-151.0687538,1994,,4,0,0,0,243,,,,,,,                                                                                                                                        
271640,SOLDOTNA,60.4849958,-151.0687538,1995,,10,0,0,0,174,,,,,,,                                                                                                                                       
271640,SOLDOTNA,60.4849958,-151.0687538,1996,,12,1,0,0,230,,,,,,,                                                                                                                                       
271640,SOLDOTNA,60.4849958,-151.0687538,1997,,11,0,0,0,742,,,,,,,                                                                                                                                       
271640,SOLDOTNA,60.4849958,-151.0687538,1998,,88,0,0,0,1121,,,,,,,                                                                                                                                      
271640,SOLDOTNA,60.4849958,-151.0687538,1999,,15,0,0,0,678,,,,,,,                                                                                                                                       
271640,SOLDOTNA,60.4849958,-151.0687538,2000,,20,0,4,0,351,,,,,,,                                                                                                                                       
271640,SOLDOTNA,60.4849958,-151.0687538,2001,,18,0,0,0,309,,,,,,,                                                                                                                                       
271640,SOLDOTNA,60.4849958,-151.0687538,2002,,3,0,0,0,118,,,,,,,                                                                                                                                        
271640,SOLDOTNA,60.4849958,-151.0687538,2003,225,8,106,0,0,152,,,,,,,                                                                                                                                   
271640,SOLDOTNA,60.4849958,-151.0687538,2004,0,6,0,0,0,143,,,,,,,                                                                                                                                       
271640,SOLDOTNA,60.4849958,-151.0687538,2005,497,0,0,0,0,129,,,,,,,                                                                                                                                     
271640,SOLDOTNA,60.4849958,-151.0687538,2006,1439,3,0,0,0,191,,,,,,,                                                                                                                                    
271640,SOLDOTNA,60.4849958,-151.0687538,2007,1872,13,0,0,0,203,,,,,,,                                                                                                                                   
271640,SOLDOTNA,60.4849958,-151.0687538,2008,783,55,6,0,0,153,,,,,,,                                                                                                                                    
271640,SOLDOTNA,60.4849958,-151.0687538,2009,3473,,,,,,,,,,,,                                                                                                                                           
,SOURDOUGH,,,2003,,9,0,0,0,319,,,,,,,                                                                                                                                                                   
,SOURDOUGH,,,2004,,0,0,0,0,93,,,,,,,                                                                                                                                                                    
,SOURDOUGH,,,2008,,0,15,0,0,54,,,,,,,                                                                                                                                                                   
272190,SOUTH NAKNEK,58.6581265,-157.0117384,1990,,84,110,74,82,705,,,,,,,                                                                                                                               
272190,SOUTH NAKNEK,58.6581265,-157.0117384,1991,,261,323,187,38,2686,,,,,,,                                                                                                                            
272190,SOUTH NAKNEK,58.6581265,-157.0117384,1992,,285,241,178,262,2007,272,2560,10,,,,                                                                                                                  
272190,SOUTH NAKNEK,58.6581265,-157.0117384,1993,,284,553,185,190,2310,,,,,,,                                                                                                                           
272190,SOUTH NAKNEK,58.6581265,-157.0117384,1994,,501,523,59,63,2098,,,,,,,                                                                                                                             
272190,SOUTH NAKNEK,58.6581265,-157.0117384,1995,,243,262,102,178,1500,,,2,,,,                                                                                                                          
272190,SOUTH NAKNEK,58.6581265,-157.0117384,1996,,317,294,128,163,2355,,,1,,,,                                                                                                                          
272190,SOUTH NAKNEK,58.6581265,-157.0117384,1997,,49,28,11,4,251,,,2,,,,                                                                                                                                
272190,SOUTH NAKNEK,58.6581265,-157.0117384,1998,,270,183,227,114,1971,,,5,,,,                                                                                                                          
272190,SOUTH NAKNEK,58.6581265,-157.0117384,1999,,166,332,172,85,2662,,,,,,,                                                                                                                            
272190,SOUTH NAKNEK,58.6581265,-157.0117384,2000,,118,231,119,272,2571,,,4,,,,                                                                                                                          
272190,SOUTH NAKNEK,58.6581265,-157.0117384,2001,,,,,,,,,11,,,,                                                                                                                                         
272190,SOUTH NAKNEK,58.6581265,-157.0117384,2002,,,,,,,,,16,,,,                                                                                                                                         
272190,SOUTH NAKNEK,58.6581265,-157.0117384,2003,,,,,,,,,1,,,,                                                                                                                                          
272190,SOUTH NAKNEK,58.6581265,-157.0117384,2004,,337,210,10,19,2320,,,15,,,,                                                                                                                           
272190,SOUTH NAKNEK,58.6581265,-157.0117384,2005,,219,352,18,64,1561,,,,,,,                                                                                                                             
272190,SOUTH NAKNEK,58.6581265,-157.0117384,2006,,208,249,19,55,1936,,,0,,,,                                                                                                                            
272190,SOUTH NAKNEK,58.6581265,-157.0117384,2007,,171,287,117,134,1967,185,233,1,,,,                                                                                                                    
272190,SOUTH NAKNEK,58.6581265,-157.0117384,2008,,139,423,43,159,1838,,,0,,,,                                                                                                                           
265800,ST. GEORGE,56.5705187,-169.5986811,1994,,,,,,,194,264,211,,,,                                                                                                                                    
265800,ST. GEORGE,56.5705187,-169.5986811,2002,,,,,,,,,6,,,,                                                                                                                                            
265800,ST. GEORGE,56.5705187,-169.5986811,2003,2041,,,,,,,,9,,,,                                                                                                                                        
265800,ST. GEORGE,56.5705187,-169.5986811,2004,1710,,,,,,,,9,,,,                                                                                                                                        
265800,ST. GEORGE,56.5705187,-169.5986811,2005,2017,,,,,,,,,,,,                                                                                                                                         
265800,ST. GEORGE,56.5705187,-169.5986811,2006,3443,,,,,,,,0,,,,                                                                                                                                        
265800,ST. GEORGE,56.5705187,-169.5986811,2007,3736,,,,,,,,,,,,                                                                                                                                         
265800,ST. GEORGE,56.5705187,-169.5986811,2010,686,,,,,,,,,,,,                                                                                                                                          
265800,ST. GEORGE,56.5705187,-169.5986811,2011,350,,,,,,,,,,,,                                                                                                                                          
266140,ST. MARYS,62.0652861,-163.2494788,1992,,1753,2130,10153,0,0,,,,,,,                                                                                                                               
266140,ST. MARYS,62.0652861,-163.2494788,1993,,2045,102,6369,0,0,,,,,,,                                                                                                                                 
266140,ST. MARYS,62.0652861,-163.2494788,1994,,2741,614,11347,0,0,,,,,,,                                                                                                                                
266140,ST. MARYS,62.0652861,-163.2494788,1995,,2031,154,6536,0,0,,,,,,,                                                                                                                                 
266140,ST. MARYS,62.0652861,-163.2494788,1996,,1655,264,6910,37,0,,,,,,,                                                                                                                                
266140,ST. MARYS,62.0652861,-163.2494788,1997,,2645,526,9605,4,0,,,,,,,                                                                                                                                 
266140,ST. MARYS,62.0652861,-163.2494788,1998,,2679,290,9469,467,0,,,,,,,                                                                                                                               
266140,ST. MARYS,62.0652861,-163.2494788,1999,,2161,536,7484,1,0,,,,,,,                                                                                                                                 
266140,ST. MARYS,62.0652861,-163.2494788,2000,,1800,117,8286,54,0,,,,,,,                                                                                                                                
266140,ST. MARYS,62.0652861,-163.2494788,2001,,3815,610,10253,0,0,,,,,,,                                                                                                                                
266140,ST. MARYS,62.0652861,-163.2494788,2002,,2045,209,7387,7,0,,,,,,,                                                                                                                                 
266140,ST. MARYS,62.0652861,-163.2494788,2003,,1917,276,5411,0,0,,,,,,,                                                                                                                                 
266140,ST. MARYS,62.0652861,-163.2494788,2004,,2358,258,7098,137,15,,,,,,,                                                                                                                              
266140,ST. MARYS,62.0652861,-163.2494788,2005,,2693,252,7367,144,0,,,,,,,                                                                                                                               
266140,ST. MARYS,62.0652861,-163.2494788,2006,,2233,171,7811,236,0,,,,,,,                                                                                                                               
266140,ST. MARYS,62.0652861,-163.2494788,2007,,3573,97,8932,32,0,,,,,,,                                                                                                                                 
266140,ST. MARYS,62.0652861,-163.2494788,2008,,1756,591,7281,367,0,,,,,,,                                                                                                                               
266360,ST. MICHAELS,63.4648482,-162.1292623,1990,,,,,,,,,,,,,22                                                                                                                                         
266360,ST. MICHAELS,63.4648482,-162.1292623,1991,,,,,,,,,,,,,5                                                                                                                                          
266360,ST. MICHAELS,63.4648482,-162.1292623,1992,,,,,,,,,,,,,5                                                                                                                                          
266360,ST. MICHAELS,63.4648482,-162.1292623,1993,,,,,,,,,,,,,17                                                                                                                                         
266360,ST. MICHAELS,63.4648482,-162.1292623,1994,,769,1022,4309,2673,127,,,,,,,1                                                                                                                        
266360,ST. MICHAELS,63.4648482,-162.1292623,1995,,1267,2235,5778,391,45,,,,,,,5                                                                                                                         
266360,ST. MICHAELS,63.4648482,-162.1292623,1996,,1477,1716,6459,1565,3,,,,,,,14                                                                                                                        
266360,ST. MICHAELS,63.4648482,-162.1292623,1997,,994,623,3295,94,41,,,,,,,8                                                                                                                            
266360,ST. MICHAELS,63.4648482,-162.1292623,1998,,586,1566,1737,1060,220,,,,,,,16                                                                                                                       
266360,ST. MICHAELS,63.4648482,-162.1292623,1999,,1053,932,3058,377,111,,,,,,,13                                                                                                                        
266360,ST. MICHAELS,63.4648482,-162.1292623,2000,,160,1180,1381,80,16,,,,,,0,8                                                                                                                          
266360,ST. MICHAELS,63.4648482,-162.1292623,2001,,282,490,2246,229,17,,,,,,0,21                                                                                                                         
266360,ST. MICHAELS,63.4648482,-162.1292623,2002,,227,989,1136,583,20,,,,,,0,13                                                                                                                         
266360,ST. MICHAELS,63.4648482,-162.1292623,2003,,295,1438,1994,577,89,,,,,,0,2                                                                                                                         
266360,ST. MICHAELS,63.4648482,-162.1292623,2004,,,,,,,,,,,,0,3                                                                                                                                         
266360,ST. MICHAELS,63.4648482,-162.1292623,2005,,805,1208,2916,1405,49,,,,,,0,6                                                                                                                        
266360,ST. MICHAELS,63.4648482,-162.1292623,2006,,246,1138,2383,435,315,,,,,,1,5                                                                                                                        
266360,ST. MICHAELS,63.4648482,-162.1292623,2007,,452,622,2119,265,9,,,,,,0,2                                                                                                                           
266360,ST. MICHAELS,63.4648482,-162.1292623,2008,,35,58,229,0,0,,,,,,0,0                                                                                                                                
266360,ST. MICHAELS,63.4648482,-162.1292623,2009,,,,,,,,,,,,0,5                                                                                                                                         
266360,ST. MICHAELS,63.4648482,-162.1292623,2010,,,,,,,,,,,,0,11                                                                                                                                        
266360,ST. MICHAELS,63.4648482,-162.1292623,2011,,,,,,,,,,,,0,9                                                                                                                                         
266470,ST. PAUL,57.1790411,-170.3250684,1994,,,,,,,899,6265,1984,,,,                                                                                                                                    
266470,ST. PAUL,57.1790411,-170.3250684,1995,,0,0,0,0,20,,,3,,,,                                                                                                                                        
266470,ST. PAUL,57.1790411,-170.3250684,1998,,0,4,0,0,13,,,5,,,,                                                                                                                                        
266470,ST. PAUL,57.1790411,-170.3250684,1999,,0,0,0,0,72,,,,,,,                                                                                                                                         
266470,ST. PAUL,57.1790411,-170.3250684,2000,,,,,,,,,5,,,0,                                                                                                                                             
266470,ST. PAUL,57.1790411,-170.3250684,2002,,,,,,,,,12,,,0,                                                                                                                                            
266470,ST. PAUL,57.1790411,-170.3250684,2003,19744,,,,,,,,13,,,0,                                                                                                                                       
266470,ST. PAUL,57.1790411,-170.3250684,2004,10683,,,,,,,,13,,,0,                                                                                                                                       
266470,ST. PAUL,57.1790411,-170.3250684,2005,7738,0,0,0,0,0,,,,,,0,                                                                                                                                     
266470,ST. PAUL,57.1790411,-170.3250684,2006,5971,0,0,0,0,0,,,0,,,0,                                                                                                                                    
266470,ST. PAUL,57.1790411,-170.3250684,2007,11342,,,,,,,,,,,0,                                                                                                                                         
266470,ST. PAUL,57.1790411,-170.3250684,2008,4607,,,,,,,,,,,0,                                                                                                                                          
