GEOID,COMMUNITY,LATITUDE,LONGITUDE,YEAR,SHARC_HALIBUT_LBS,ADFG_SALMON_CHINOOK_NUM,ADFG_SALMON_COHO_NUM,ADFG_SALMON_CHUM_NUM,ADFG_SALMON_PINK_NUM,ADFG_SALMON_SOCK_NUM,ADFG_MINVERT_LBS,ADFG_NONSALMFISH_LBS,ADFG_MMAMMAL_NUM,USFWS_POLAR_BEAR_NUM,USFWS_SEA_OTTER_NUM,USFWS_WALRUS_NUM,ABWC_BELUGA_NUM,Halibut_kg,Invert_kg,NonSalmon_kg,Chinook_kg,Coho_kg,Chum_kg,Sockeye_kg,Pink_kg,PolarBear_kg,SeaOtter_kg,Walrus_kg,Beluga_kg
261630,POINT HOPE,68.3439457,-166.6728799,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,7,32,NA,NA,NA,NA,NA,NA,NA,NA,7000,NA,3780,17600
261700,POINT LAY,69.742065,-162.7582074,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34100
261700,POINT LAY,69.742065,-162.7582074,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19250
261700,POINT LAY,69.742065,-162.7582074,1992,NA,0,0,0,0,50,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,0,0,0,112.5,0,NA,NA,NA,13200
261700,POINT LAY,69.742065,-162.7582074,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42350
261700,POINT LAY,69.742065,-162.7582074,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30800
261700,POINT LAY,69.742065,-162.7582074,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17050
261700,POINT LAY,69.742065,-162.7582074,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22550
261700,POINT LAY,69.742065,-162.7582074,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650
261700,POINT LAY,69.742065,-162.7582074,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26400
261700,POINT LAY,69.742065,-162.7582074,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25850
261700,POINT LAY,69.742065,-162.7582074,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,2160,0
261700,POINT LAY,69.742065,-162.7582074,2001,NA,0,0,0,0,30,NA,NA,NA,0,NA,2,34,NA,NA,NA,0,0,0,67.5,0,0,NA,1080,18700
261700,POINT LAY,69.742065,-162.7582074,2002,NA,1,0,0,0,9,NA,NA,NA,1,NA,4,47,NA,NA,NA,10,0,0,20.25,0,250,NA,2160,25850
261700,POINT LAY,69.742065,-162.7582074,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,36,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,540,19800
261700,POINT LAY,69.742065,-162.7582074,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,53,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,0,29150
261700,POINT LAY,69.742065,-162.7582074,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,41,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,1080,22550
261700,POINT LAY,69.742065,-162.7582074,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,29,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,540,15950
261700,POINT LAY,69.742065,-162.7582074,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,63,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2160,34650
261700,POINT LAY,69.742065,-162.7582074,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,48,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,26400
261700,POINT LAY,69.742065,-162.7582074,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,28,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1080,15400
261700,POINT LAY,69.742065,-162.7582074,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,23,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2160,12650
261700,POINT LAY,69.742065,-162.7582074,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,22,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,0,12100
262510,PORT ALEXANDER,56.235218,-134.6534985,1991,NA,0,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,90,0,NA,NA,NA,NA
262510,PORT ALEXANDER,56.235218,-134.6534985,2001,NA,0,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,90,0,NA,NA,NA,NA
262510,PORT ALEXANDER,56.235218,-134.6534985,2003,1287,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,583.6734693877551,NA,NA,0,0,0,4.5,0,NA,NA,NA,NA
262510,PORT ALEXANDER,56.235218,-134.6534985,2004,2269,0,2,0,0,58,NA,NA,NA,NA,NA,NA,NA,1029.0249433106576,NA,NA,0,6,0,130.5,0,NA,NA,NA,NA
262510,PORT ALEXANDER,56.235218,-134.6534985,2005,3121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1415.4195011337868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262510,PORT ALEXANDER,56.235218,-134.6534985,2006,1664,0,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,754.6485260770975,NA,NA,0,0,0,29.25,0,NA,NA,NA,NA
262510,PORT ALEXANDER,56.235218,-134.6534985,2007,2731,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1238.548752834467,NA,NA,0,0,0,0,0,NA,NA,NA,NA
262510,PORT ALEXANDER,56.235218,-134.6534985,2008,4308,0,0,0,0,112,NA,NA,NA,NA,NA,NA,NA,1953.7414965986393,NA,NA,0,0,0,252,0,NA,NA,NA,NA
262510,PORT ALEXANDER,56.235218,-134.6534985,2009,4907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2225.3968253968255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,1990,NA,1,0,0,0,3177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,7148.25,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,1991,NA,16,0,0,0,2843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,0,0,6396.75,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,1992,NA,7,0,0,0,3078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,0,6925.5,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,1993,NA,5,0,0,0,3272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,0,7362,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,1994,NA,14,0,0,0,3224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,0,0,7254,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,1995,NA,0,0,0,0,2989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6725.25,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,1996,NA,7,0,0,0,3197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,0,7193.25,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,1997,NA,2,9,0,0,2668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,27,0,6003,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,1998,NA,26,0,0,0,3219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,0,0,7242.75,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,1999,NA,0,0,0,0,4446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10003.5,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,2000,NA,1,0,0,0,3336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,7506,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,2003,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,18.140589569160998,NA,NA,NA,NA,NA,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,2004,NA,0,0,0,0,2455,115,1175,0,NA,NA,NA,NA,NA,52.15419501133787,532.8798185941043,0,0,0,5523.75,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,2005,NA,0,0,0,0,2527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5685.75,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,2006,NA,0,0,0,0,2456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5526,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,2007,NA,0,0,0,0,3238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7285.5,0,NA,NA,NA,NA
262620,PORT ALSWORTH,60.1578492,-154.3406085,2008,NA,0,0,0,0,3416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7686,0,NA,NA,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,1990,NA,211,803,102,1013,524,2380,4926,10,NA,NA,NA,NA,NA,1079.3650793650793,2234.013605442177,2110,2409,255,1179,1519.5,NA,NA,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,1991,NA,155,541,185,1494,58,3475,7209,34,NA,NA,NA,NA,NA,1575.9637188208617,3269.3877551020405,1550,1623,462.5,130.5,2241,NA,NA,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,1992,NA,129,475,178,745,98,3985,6858,41,NA,NA,NA,NA,NA,1807.2562358276643,3110.204081632653,1290,1425,445,220.5,1117.5,NA,NA,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,1993,NA,253,346,135,997,154,2787,8182,24,NA,NA,NA,NA,NA,1263.9455782312925,3710.657596371882,2530,1038,337.5,346.5,1495.5,NA,NA,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,1994,NA,273,859,461,866,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2730,2577,1152.5,1035,1299,NA,NA,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,1995,NA,484,367,357,720,354,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,4840,1101,892.5,796.5,1080,NA,NA,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,1996,NA,255,341,251,312,690,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,2550,1023,627.5,1552.5,468,NA,NA,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,1997,NA,202,203,152,497,324,1992,3503,42,NA,NA,NA,NA,NA,903.4013605442177,1588.6621315192742,2020,609,380,729,745.5,NA,NA,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,1998,NA,164,243,240,459,271,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,1640,729,600,609.75,688.5,NA,NA,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,1999,NA,383,427,214,150,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3830,1281,535,859.5,225,NA,NA,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,2000,NA,241,252,483,355,784,NA,NA,40,NA,4,NA,NA,NA,NA,NA,2410,756,1207.5,1764,532.5,NA,56,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,2001,NA,104,57,32,20,176,NA,NA,39,NA,6,NA,NA,NA,NA,NA,1040,171,80,396,30,NA,84,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,2002,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,2003,11454,NA,NA,NA,NA,NA,1873,7576,92,NA,3,NA,NA,5194.557823129251,849.4331065759637,3435.827664399093,NA,NA,NA,NA,NA,NA,42,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,2004,12241,260,461,118,323,557,NA,NA,51,NA,0,NA,NA,5551.473922902494,NA,NA,2600,1383,295,1253.25,484.5,NA,0,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,2005,16358,267,51,52,349,202,NA,NA,NA,NA,0,NA,NA,7418.594104308389,NA,NA,2670,153,130,454.5,523.5,NA,0,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,2006,6194,NA,NA,NA,NA,NA,NA,NA,51,NA,0,NA,NA,2809.0702947845803,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,2007,8493,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3851.700680272109,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,2008,9097,77,0,22,36,550,NA,NA,3,NA,6,NA,NA,4125.6235827664395,NA,NA,770,0,55,1237.5,54,NA,84,NA,NA
263280,PORT GRAHAM,59.3397901,-151.8465013,2009,6426,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2914.285714285714,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,1990,NA,21,20,27,0,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,60,67.5,240.75,0,NA,NA,NA,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,1991,NA,39,25,120,3,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,75,300,1743.75,4.5,NA,NA,NA,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,1992,NA,21,10,25,0,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,30,62.5,234,0,NA,NA,NA,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,1993,NA,80,0,0,0,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,0,0,159.75,0,NA,NA,NA,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,1994,NA,24,0,50,0,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,0,125,441,0,NA,NA,NA,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,1995,NA,50,160,0,0,119,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,500,480,0,267.75,0,NA,NA,NA,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,1996,NA,22,51,1,0,221,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,220,153,2.5,497.25,0,NA,NA,NA,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,1997,NA,2,40,0,0,24,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,20,120,0,54,0,NA,NA,NA,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,1998,NA,26,100,0,0,100,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,260,300,0,225,0,NA,NA,NA,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,1999,NA,25,60,0,0,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,180,0,551.25,0,NA,NA,NA,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,2000,NA,6,21,0,0,0,NA,NA,20,NA,4,0,NA,NA,NA,NA,60,63,0,0,0,NA,56,0,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,2001,NA,64,50,10,0,132,NA,NA,10,NA,0,0,NA,NA,NA,NA,640,150,25,297,0,NA,0,0,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,2002,NA,120,50,6,0,34,NA,NA,30,NA,0,0,NA,NA,NA,NA,1200,150,15,76.5,0,NA,0,0,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,2003,NA,101,40,6,0,7,NA,NA,10,NA,0,1,NA,NA,NA,NA,1010,120,15,15.75,0,NA,0,540,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,2004,NA,60,0,0,0,80,NA,NA,20,NA,0,0,NA,NA,NA,NA,600,0,0,180,0,NA,0,0,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,2005,NA,0,0,0,0,375,NA,NA,13,NA,0,0,NA,NA,NA,NA,0,0,0,843.75,0,NA,0,0,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,2006,NA,0,30,0,0,0,NA,NA,17,NA,0,0,NA,NA,NA,NA,0,90,0,0,0,NA,0,0,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,0,NA
263390,PORT HEIDEN,56.9641768,-158.5806348,2008,NA,182,813,62,33,1023,NA,NA,0,NA,0,0,NA,NA,NA,NA,1820,2439,155,2301.75,49.5,NA,0,0,NA
263610,PORT LIONS,57.8776128,-152.8658077,1990,NA,4,1683,4,138,1356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,5049,10,3051,207,NA,NA,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,1991,NA,1,1638,7,89,1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4914,17.5,4137.75,133.5,NA,NA,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,1992,NA,17,1554,3,131,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,4662,7.5,4383,196.5,NA,NA,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,1993,NA,20,1578,270,31,2538,7150,3791,14,NA,NA,NA,NA,NA,3242.630385487528,1719.2743764172335,200,4734,675,5710.5,46.5,NA,NA,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,1994,NA,13,897,4,62,1341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,2691,10,3017.25,93,NA,NA,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,1995,NA,23,808,2,10,1605,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,230,2424,5,3611.25,15,NA,NA,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,1996,NA,2,451,8,53,2446,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,20,1353,20,5503.5,79.5,NA,NA,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,1997,NA,6,891,0,12,2937,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,60,2673,0,6608.25,18,NA,NA,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,1998,NA,5,547,12,34,1648,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,50,1641,30,3708,51,NA,NA,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,1999,NA,24,265,1,41,1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,795,2.5,3912.75,61.5,NA,NA,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2000,NA,2,431,1,11,2041,NA,NA,6,NA,1,NA,NA,NA,NA,NA,20,1293,2.5,4592.25,16.5,NA,14,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2001,NA,0,0,0,0,75,NA,NA,9,NA,0,NA,NA,NA,NA,NA,0,0,0,168.75,0,NA,0,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2002,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2003,6786,NA,NA,NA,NA,NA,2262,3130,27,NA,21,NA,NA,3077.5510204081634,1025.8503401360545,1419.501133786848,NA,NA,NA,NA,NA,NA,294,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2004,18914,43,612,3,65,1519,NA,229,22,NA,0,NA,NA,8577.777777777777,NA,103.8548752834467,430,1836,7.5,3417.75,97.5,NA,0,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2005,8709,28,466,1,85,1313,NA,1134,77,NA,24,NA,NA,3949.6598639455783,NA,514.2857142857142,280,1398,2.5,2954.25,127.5,NA,336,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2006,7465,NA,NA,NA,NA,NA,NA,NA,77,NA,0,NA,NA,3385.4875283446713,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2007,4826,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2188.662131519274,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2008,3465,3,313,0,85,1161,NA,NA,3,NA,6,NA,NA,1571.4285714285713,NA,NA,30,939,0,2612.25,127.5,NA,84,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2009,3754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1702.4943310657595,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,NA,NA
263610,PORT LIONS,57.8776128,-152.8658077,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946,NA,NA
6,PORT MOLLER,55.98861,-160.57694,2006,NA,0,0,0,0,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,488.25,0,NA,NA,NA,NA
6,PORT MOLLER,55.98861,-160.57694,2007,NA,0,0,0,0,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,857.25,0,NA,NA,NA,NA
6,PORT MOLLER,55.98861,-160.57694,2008,NA,0,0,0,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1125,0,NA,NA,NA,NA
NA,PORT WILLIAMS,58.49222,-152.58278,2010,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.68707482993196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,PORT WILLIAMS,58.49222,-152.58278,2011,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.0816326530612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,1990,NA,43,7,0,36,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,21,0,40.5,54,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,1992,NA,40,12,20,4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,36,50,58.5,6,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,1993,NA,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,1995,NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,0,0,0,0,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,1996,NA,69,0,14,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,0,35,22.5,3,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,1998,NA,61,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,0,0,27,0,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,1999,NA,55,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,0,7.5,2.25,0,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,2000,NA,117,0,15,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,0,37.5,33.75,0,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,2003,NA,6,0,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0,0,40.5,0,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,2004,NA,78,0,7,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780,0,17.5,27,0,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,2005,NA,78,0,9,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780,0,22.5,9,0,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,2006,NA,87,0,12,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,0,30,9,0,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,2007,NA,37,0,6,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,0,15,9,0,NA,NA,NA,NA
262285,PORTAGE CREEK,58.9049084,-157.6690522,2008,NA,60,0,3,0,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,0,7.5,132.75,0,NA,NA,NA,NA
264380,PRUDHOE BAY,70.3662097,-148.7455286,2005,NA,1,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,29.25,0,NA,NA,NA,NA
264380,PRUDHOE BAY,70.3662097,-148.7455286,2006,NA,1,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,31.5,0,NA,NA,NA,NA
264600,QUINHAGAK,59.7554407,-161.8997964,1990,NA,6013,4174,3234,0,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60130,12522,8085,4387.5,0,NA,NA,NA,NA
264600,QUINHAGAK,59.7554407,-161.8997964,1991,NA,3693,3232,1593,0,1772,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,36930,9696,3982.5,3987,0,NA,NA,NA,8250
264600,QUINHAGAK,59.7554407,-161.8997964,1992,NA,3447,2958,1833,0,1264,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,34470,8874,4582.5,2844,0,NA,NA,NA,4400
264600,QUINHAGAK,59.7554407,-161.8997964,1993,NA,3368,2152,1008,0,1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33680,6456,2520,2434.5,0,NA,NA,NA,NA
264600,QUINHAGAK,59.7554407,-161.8997964,1994,NA,3995,2739,1452,0,1000,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,39950,8217,3630,2250,0,NA,NA,NA,2200
264600,QUINHAGAK,59.7554407,-161.8997964,1995,NA,2746,2561,686,0,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27460,7683,1715,1289.25,0,NA,NA,NA,NA
